"id_cliente","id_origem_comercial","id_usuario_cadastro","id_escolaridade","id_estado_civil","id_profissao","id_ocupacao","id_moradia","nm_cliente","dt_cadastro","dt_nascimento","fl_sexo","ds_email","nm_cidade_natal","cd_uf_natal","nm_cidade","cd_uf","fl_titularidade","fl_tipo_pessoa","fl_status_analise","fl_status_conta"
31739,31,63,4,4,69,3,2,CLIENTE NUMERO 31739,2021-10-04 12:24:57.000,2002-08-08,M,emailcliente31739@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,B
31740,38,51,3,4,63,7,3,CLIENTE NUMERO 31740,2021-04-26 12:44:13.000,1955-05-16,M,emailcliente31740@hotmail.com,GUAIMBE,SP,BIRIGUI,SP,T,F,A,B
31746,46,85,1,4,103,4,4,CLIENTE NUMERO 31746,2021-04-26 15:25:26.000,1972-10-09,M,emailcliente31746@hotmail.com,ARACATUBA ,SP,BIRIGUI,SP,T,F,A,A
31750,61,43,1,6,56,1,6,CLIENTE NUMERO 31750,2021-04-27 09:46:00.000,1978-07-25,F,emailcliente31750@hotmail.com,RANCHARIA,SP,BIRIGUI,SP,T,F,A,B
31751,62,57,4,2,81,1,6,CLIENTE NUMERO 31751,2021-04-27 11:28:18.000,1960-01-23,M,emailcliente31751@hotmail.com,GUARARPES,SP,BIRIGUI,SP,T,F,A,A
31752,9,1,4,5,36,1,5,CLIENTE NUMERO 31752,2021-04-27 12:45:21.000,1989-03-01,M,emailcliente31752@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,B
31754,20,32,4,5,79,9,3,CLIENTE NUMERO 31754,2021-04-27 14:54:15.000,1982-04-13,F,emailcliente31754@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31759,30,64,4,2,59,7,1,CLIENTE NUMERO 31759,2021-04-27 17:49:33.000,1985-12-26,M,emailcliente31759@hotmail.com,FLORIDA PAULISTA,SP,BIRIGUI,SP,T,F,A,A
31760,16,83,2,3,89,2,4,CLIENTE NUMERO 31760,2021-04-27 18:25:24.000,1951-04-06,F,emailcliente31760@hotmail.com,AVANHANDAVA,SP,BIRIGUI,SP,T,F,A,B
31762,27,64,2,6,63,6,1,CLIENTE NUMERO 31762,2021-04-28 13:35:48.000,1950-09-29,M,emailcliente31762@hotmail.com,CAMPINAS,SP,BIRIGUI,SP,T,F,A,A
31763,19,6,2,2,63,4,2,CLIENTE NUMERO 31763,2021-04-28 15:18:35.000,1966-06-28,M,emailcliente31763@hotmail.com,TURIUBASP,SP,LOURDES-SP,SP,T,F,A,A
31765,17,96,1,7,71,9,6,CLIENTE NUMERO 31765,2021-04-28 16:41:41.000,1978-01-11,F,emailcliente31765@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31766,13,45,2,8,96,5,3,CLIENTE NUMERO 31766,2021-04-28 18:50:36.000,1989-07-29,M,emailcliente31766@hotmail.com,BIRIGUI ,SP,BIRIGUI,SP,T,F,A,B
31770,84,15,1,5,74,3,6,CLIENTE NUMERO 31770,2021-04-29 14:42:57.000,2001-02-20,F,emailcliente31770@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31776,90,30,3,8,85,9,3,CLIENTE NUMERO 31776,2021-04-30 15:51:53.000,1996-11-06,F,emailcliente31776@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31777,23,16,2,6,63,3,6,CLIENTE NUMERO 31777,2021-04-30 16:40:13.000,1959-10-07,F,emailcliente31777@hotmail.com,BIRIGUI,SP,COROADOS,SP,T,F,A,A
31782,50,25,1,8,66,10,2,CLIENTE NUMERO 31782,2021-05-02 07:25:31.000,1958-03-04,M,emailcliente31782@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31784,55,83,1,4,66,3,5,CLIENTE NUMERO 31784,2021-05-02 09:03:44.000,1989-08-27,F,emailcliente31784@hotmail.com,PARAISO DO NORTE ,PR,BIRIGUI,SP,T,F,A,B
31786,74,44,1,4,69,10,1,CLIENTE NUMERO 31786,2021-05-02 11:03:57.000,1970-08-25,M,emailcliente31786@hotmail.com,ARACATUBA,SP,BIRIGUI,SP,T,F,A,B
31787,76,95,2,8,101,3,6,CLIENTE NUMERO 31787,2021-05-02 11:33:28.000,1960-05-14,F,emailcliente31787@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,B
31789,5,50,4,4,71,6,5,CLIENTE NUMERO 31789,2021-05-03 10:35:19.000,1973-12-09,M,emailcliente31789@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31791,76,5,4,2,3,10,2,CLIENTE NUMERO 31791,2021-05-03 13:43:15.000,1966-07-30,M,emailcliente31791@hotmail.com,PRESIDENTE EPITACIO,SP,BIRIGUI,SP,T,F,A,A
31795,92,90,3,5,20,6,5,CLIENTE NUMERO 31795,2021-05-04 11:44:25.000,1999-07-28,F,emailcliente31795@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,A
31796,80,22,4,3,22,3,3,CLIENTE NUMERO 31796,2021-05-04 11:51:16.000,1949-04-23,M,emailcliente31796@hotmail.com,MENDONCA,SP,BIRIGUI,SP,T,F,A,A
31800,19,34,4,6,38,1,6,CLIENTE NUMERO 31800,2023-01-31 16:52:33.000,1999-03-12,F,emailcliente31800@hotmail.com,PROMISSAO,SP,BIRIGUI,SP,T,F,A,B
14066,50,50,1,4,33,7,6,CLIENTE NUMERO 14066,2021-10-08 14:44:06.000,1968-05-31,F,emailcliente14066@hotmail.com,PRESIDENTE EPITACIO,SP,BIRIGUI,SP,T,F,R,I
14070,46,94,4,5,77,9,2,CLIENTE NUMERO 14070,2023-01-31 10:16:41.000,1997-07-25,M,emailcliente14070@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
14553,14,78,3,6,48,8,3,CLIENTE NUMERO 14553,2021-01-28 13:43:51.000,1969-10-15,M,emailcliente14553@hotmail.com,NOVA LUZITANIA,,BURITAMA,SP,T,F,R,I
14790,71,15,4,7,86,7,3,CLIENTE NUMERO 14790,2021-07-16 11:41:44.000,1979-12-29,F,emailcliente14790@hotmail.com,CACERES,SP,UNIAO PAULISTA,SP,T,F,R,I
14917,40,85,1,5,44,7,2,CLIENTE NUMERO 14917,2021-11-14 09:24:47.000,1960-06-26,M,emailcliente14917@hotmail.com,PARANAVAI,PR,BIRIGUI,SP,T,F,R,I
15067,21,31,3,6,48,7,3,CLIENTE NUMERO 15067,2023-04-05 20:45:06.000,1958-01-27,M,emailcliente15067@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,R,I
15450,94,63,3,3,5,1,6,CLIENTE NUMERO 15450,2021-10-08 14:50:10.000,1990-12-31,M,emailcliente15450@hotmail.com,JUNDIAI,SP,BIRIGUI,SP,T,F,R,I
15614,79,44,1,1,23,9,3,CLIENTE NUMERO 15614,2022-06-28 09:26:09.000,1972-09-01,M,emailcliente15614@hotmail.com,PENAPOLIS,SP,BIRIGUI,SP,T,F,R,I
15963,32,81,4,6,47,2,6,CLIENTE NUMERO 15963,2021-06-29 10:53:33.000,1948-09-10,M,emailcliente15963@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
16103,36,39,4,8,14,10,5,CLIENTE NUMERO 16103,2021-09-21 16:24:44.000,1990-09-08,F,emailcliente16103@hotmail.com,ITUBERA,BA,LOURDES,SP,T,F,R,I
16109,23,18,1,4,30,1,1,CLIENTE NUMERO 16109,2022-03-26 10:47:34.000,1995-10-10,M,emailcliente16109@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,A
16190,19,81,4,5,3,6,3,CLIENTE NUMERO 16190,2021-01-07 09:49:27.000,1990-03-28,F,emailcliente16190@hotmail.com,PENAPOLIS,SP,BIRIGUI,SP,T,F,R,I
16613,7,93,4,6,39,2,6,CLIENTE NUMERO 16613,2022-12-30 15:15:33.000,1989-05-07,F,emailcliente16613@hotmail.com,PALMARES,PE,BIRIGUI,SP,T,F,R,I
16682,75,69,3,7,100,3,6,CLIENTE NUMERO 16682,2021-11-18 17:49:50.000,1969-03-09,F,emailcliente16682@hotmail.com,SANTO ANDRE ,SP,BIRIGUI,SP,T,F,R,I
17004,75,50,1,3,21,1,2,CLIENTE NUMERO 17004,2021-08-26 19:10:10.000,1999-05-21,F,emailcliente17004@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,R,I
17071,71,11,1,4,60,2,6,CLIENTE NUMERO 17071,2021-10-25 11:31:42.000,1966-09-27,M,emailcliente17071@hotmail.com,DEMERVAL LOBAO,PI,LOURES,SP,T,F,R,I
17107,83,28,1,5,11,10,1,CLIENTE NUMERO 17107,2022-06-11 15:05:12.000,1963-03-12,M,emailcliente17107@hotmail.com,JURITIS,SP,GLICERIO,SP,T,F,R,I
17544,75,98,4,8,57,5,1,CLIENTE NUMERO 17544,2021-08-27 20:34:32.000,1988-04-04,F,emailcliente17544@hotmail.com,DRACENA,,BIRIGUI,SP,T,F,R,I
17668,12,36,2,1,59,2,3,CLIENTE NUMERO 17668,2021-02-05 15:04:53.000,1967-05-06,F,emailcliente17668@hotmail.com,SUD MENUCCI,SP,GLICERIO,SP,T,F,A,A
17700,1,85,4,6,63,7,3,CLIENTE NUMERO 17700,2021-10-08 19:52:54.000,1982-04-04,M,emailcliente17700@hotmail.com,SANTAREM,PA,BIRIGUI,SP,T,F,R,I
18016,49,4,3,2,42,1,2,CLIENTE NUMERO 18016,2021-08-21 11:49:12.000,1996-05-07,F,emailcliente18016@hotmail.com,SAO LUIS,MA,BURITAMA,SP,T,F,R,I
18185,79,47,4,6,25,8,4,CLIENTE NUMERO 18185,2021-11-19 09:25:27.000,1960-01-07,M,emailcliente18185@hotmail.com,PIACATU,SP,BIRIGUI,SP,T,F,R,I
18186,3,51,2,3,45,6,5,CLIENTE NUMERO 18186,2022-12-23 11:08:37.000,1995-09-19,M,emailcliente18186@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
18284,66,27,4,5,2,8,4,CLIENTE NUMERO 18284,2022-04-02 12:10:53.000,1989-08-08,M,emailcliente18284@hotmail.com,BILAC,SP,COROADOS,SP,T,F,R,I
18397,87,73,4,5,95,8,6,CLIENTE NUMERO 18397,2021-11-25 16:31:21.000,1993-10-08,F,emailcliente18397@hotmail.com,TERESINA,PI,BURITAMA,SP,T,F,R,I
18560,38,93,1,3,92,10,5,CLIENTE NUMERO 18560,2022-12-30 09:36:21.000,1978-04-17,F,emailcliente18560@hotmail.com,PENAPOLIS,SP,BIRIGUI,SP,T,F,R,I
18675,59,99,3,5,71,9,2,CLIENTE NUMERO 18675,2022-04-27 17:29:00.000,1994-04-27,F,emailcliente18675@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
19148,28,25,2,3,89,4,1,CLIENTE NUMERO 19148,2021-03-04 16:34:47.000,1981-12-26,F,emailcliente19148@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
19153,6,36,4,3,87,3,3,CLIENTE NUMERO 19153,2022-01-27 13:06:28.000,1984-04-17,F,emailcliente19153@hotmail.com,ARAPIRACA ,AL,BIRIGUI,SP,T,F,R,I
19393,36,61,3,5,70,9,3,CLIENTE NUMERO 19393,2022-03-06 10:49:46.000,1983-06-28,F,emailcliente19393@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
19443,37,21,1,1,49,5,2,CLIENTE NUMERO 19443,2023-04-01 15:07:46.000,1993-05-07,M,emailcliente19443@hotmail.com,BIRIGUI,,GLICERIO,SP,T,F,R,I
19754,93,64,4,3,102,1,1,CLIENTE NUMERO 19754,2022-06-01 17:15:07.000,1996-06-02,M,emailcliente19754@hotmail.com,TRAIPU,AL,BIRIGUI,SP,T,F,A,A
19825,57,33,3,8,9,9,4,CLIENTE NUMERO 19825,2022-04-22 17:14:05.000,1995-11-21,M,emailcliente19825@hotmail.com,JAGUARETAMA,CE,BIRIGUI,SP,T,F,A,B
20104,75,40,3,2,55,5,2,CLIENTE NUMERO 20104,2023-01-10 16:21:11.000,1987-09-24,M,emailcliente20104@hotmail.com,BONITO MS,MS,BURITAMA SP,SP,T,F,R,I
20141,65,44,4,1,104,5,2,CLIENTE NUMERO 20141,2021-10-04 17:49:15.000,1974-09-29,M,emailcliente20141@hotmail.com,ARAPUA,PR,BIRIGUI,SP,T,F,R,I
20146,71,88,2,7,105,11,3,CLIENTE NUMERO 20146,2021-03-18 14:45:14.000,1991-10-29,M,emailcliente20146@hotmail.com,SANTANAS GARROTES ,PB,BIRIGUI,SP,T,F,R,I
20251,32,83,2,4,62,1,2,CLIENTE NUMERO 20251,2021-06-19 11:35:57.000,1986-02-15,F,emailcliente20251@hotmail.com,NHANDEARA,SP,GASTAO VIDIGAL ,SP,T,F,A,B
20403,69,37,2,4,19,1,4,CLIENTE NUMERO 20403,2021-10-09 14:21:57.000,1989-06-09,F,emailcliente20403@hotmail.com,POCO DAS TRINCHEIRAS,AL,BIRIGUI,SP,T,F,R,I
20405,72,57,1,1,90,2,6,CLIENTE NUMERO 20405,2021-10-30 19:10:18.000,1984-09-18,F,emailcliente20405@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
20507,61,33,3,6,100,7,3,CLIENTE NUMERO 20507,2021-11-26 15:53:37.000,1997-09-04,F,emailcliente20507@hotmail.com,AGUAS BELAS ,PE,BIRIGUI,SP,T,F,R,I
20637,32,60,2,4,60,1,1,CLIENTE NUMERO 20637,2021-07-10 09:07:58.000,1983-03-30,M,emailcliente20637@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
20811,97,75,3,2,88,5,1,CLIENTE NUMERO 20811,2021-10-25 16:38:46.000,1994-09-06,M,emailcliente20811@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
20813,61,1,3,6,2,6,5,CLIENTE NUMERO 20813,2021-07-12 15:21:26.000,1960-06-26,M,emailcliente20813@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
20836,73,68,3,5,29,11,6,CLIENTE NUMERO 20836,2021-01-26 15:34:50.000,1994-07-12,M,emailcliente20836@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
21029,77,1,3,8,68,7,1,CLIENTE NUMERO 21029,2022-11-30 18:44:17.000,1993-04-08,M,emailcliente21029@hotmail.com,GUARULHOS ,,BURITAMA ,SP,T,F,R,I
21255,93,29,3,2,88,2,6,CLIENTE NUMERO 21255,2022-03-18 10:30:57.000,1963-09-15,F,emailcliente21255@hotmail.com,BODOCO,PE,BIRIGUI,SP,T,F,A,A
21447,40,66,1,4,20,7,2,CLIENTE NUMERO 21447,2021-02-08 15:36:59.000,1987-12-11,F,emailcliente21447@hotmail.com,ALTOS,PI,GASTAO VIDIGAL,SP,T,F,R,I
21469,34,6,2,6,32,1,6,CLIENTE NUMERO 21469,2022-10-01 09:44:43.000,1993-11-18,M,emailcliente21469@hotmail.com,BURITAMA ,SP,BURITAMA,SP,T,F,A,A
21826,86,21,2,3,4,10,6,CLIENTE NUMERO 21826,2021-12-09 16:57:55.000,1983-01-02,M,emailcliente21826@hotmail.com,SUMARE,SP,BURITAMA,SP,T,F,R,I
21977,40,11,2,7,79,7,5,CLIENTE NUMERO 21977,2021-07-03 11:45:19.000,1971-02-25,M,emailcliente21977@hotmail.com,PEABIRU,PR,BIRIGUI,SP,T,F,R,I
21980,83,72,3,4,16,11,2,CLIENTE NUMERO 21980,2021-10-09 15:32:34.000,1995-06-03,M,emailcliente21980@hotmail.com,BURITAMA,SP,PROMOSSAO,SP,T,F,R,I
22593,86,33,4,5,104,6,3,CLIENTE NUMERO 22593,2022-09-17 15:36:17.000,1977-07-10,M,emailcliente22593@hotmail.com,RINOPOLIS,SP,BIRIGUI,SP,T,F,R,I
22604,30,80,4,5,85,6,2,CLIENTE NUMERO 22604,2021-07-28 18:12:22.000,1983-05-29,F,emailcliente22604@hotmail.com,MIRANDA ,MS,BURITAMA,SP,T,F,R,I
22630,32,39,1,2,23,3,1,CLIENTE NUMERO 22630,2021-10-25 14:47:40.000,1986-07-23,M,emailcliente22630@hotmail.com,BRAUNA,SP,BIRIGUI,SP,T,F,R,I
22652,40,76,1,1,34,11,5,CLIENTE NUMERO 22652,2022-12-15 10:58:51.000,1960-02-05,M,emailcliente22652@hotmail.com,GUARANESIA ,MG,BURITAMA,SP,T,F,A,A
22742,21,48,4,2,44,10,3,CLIENTE NUMERO 22742,2021-11-17 15:08:04.000,1991-04-18,M,emailcliente22742@hotmail.com,BIRIGUI ,SP,BIRIGUI,SP,T,F,R,I
23169,19,86,4,3,70,8,6,CLIENTE NUMERO 23169,2023-04-20 14:11:56.000,1976-04-24,F,emailcliente23169@hotmail.com,MIRASSOL,SP,BURITAMA,SP,T,F,R,I
23279,90,76,1,1,105,9,1,CLIENTE NUMERO 23279,2021-07-14 16:00:08.000,1999-12-03,F,emailcliente23279@hotmail.com,SAO PAULO,SP,BREJO ALEGRE,SP,T,F,A,A
23417,94,85,3,5,80,5,6,CLIENTE NUMERO 23417,2021-07-10 15:40:34.000,1970-05-13,F,emailcliente23417@hotmail.com,DIAMANTE DO NORTE,PR,BIRIGUI,SP,T,F,A,A
23442,65,86,2,2,102,4,3,CLIENTE NUMERO 23442,2021-08-10 14:17:37.000,1991-12-26,F,emailcliente23442@hotmail.com,BOM JESUS DA LAPA ,BA,BIRIGUI,SP,T,F,R,I
23484,22,64,4,8,36,1,4,CLIENTE NUMERO 23484,2021-06-26 18:12:54.000,1985-09-17,M,emailcliente23484@hotmail.com,COROADOS ,SP,BIRIGUI,SP,T,F,R,I
23580,6,72,1,1,105,3,3,CLIENTE NUMERO 23580,2021-06-05 15:11:40.000,1972-12-25,M,emailcliente23580@hotmail.com,IPIXUNA,MA,BIRIGUI,SP,T,F,R,I
23656,74,2,1,3,86,4,5,CLIENTE NUMERO 23656,2021-11-24 10:35:50.000,1956-05-09,M,emailcliente23656@hotmail.com,ENCARNACION,SP,BIRIGUI,SP,T,F,R,I
23682,23,26,1,1,75,10,3,CLIENTE NUMERO 23682,2021-04-03 09:43:10.000,1984-04-03,M,emailcliente23682@hotmail.com,SAO LUIS,MA,BIRIGUI,SP,T,F,R,I
24015,82,8,4,8,36,10,6,CLIENTE NUMERO 24015,2021-02-07 11:39:22.000,1993-05-03,M,emailcliente24015@hotmail.com,BASTOS,SP,BIRIGUI,SP,T,F,R,I
24082,11,7,3,1,55,2,1,CLIENTE NUMERO 24082,2021-03-04 15:39:28.000,1989-12-29,F,emailcliente24082@hotmail.com,BIRIGUI,SP,COROADOS,SP,T,F,R,I
24271,84,76,1,4,45,11,6,CLIENTE NUMERO 24271,2022-06-17 09:36:37.000,1984-05-31,M,emailcliente24271@hotmail.com,SAO JOSE DO RIO PRETO ,SP,BURITAMA ,SP,T,F,R,I
24272,67,67,4,2,59,6,2,CLIENTE NUMERO 24272,2021-01-21 11:11:29.000,1996-02-16,F,emailcliente24272@hotmail.com,BURITAMA ,SP,BURITAMA ,SP,T,F,R,I
24321,35,80,2,2,13,6,6,CLIENTE NUMERO 24321,2021-10-09 14:41:38.000,2001-01-26,F,emailcliente24321@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
24354,7,99,1,1,28,2,5,CLIENTE NUMERO 24354,2021-02-15 17:17:21.000,1990-12-25,M,emailcliente24354@hotmail.com,BIRIGUI,,BIRIGUI,SP,T,F,A,A
24442,53,23,2,6,10,9,5,CLIENTE NUMERO 24442,2021-02-03 18:14:24.000,1992-04-01,F,emailcliente24442@hotmail.com,PEREIRA BARRETO,SP,BIRIGUI,SP,T,F,R,I
24553,67,99,4,3,53,4,1,CLIENTE NUMERO 24553,2022-06-27 11:57:12.000,2000-12-23,F,emailcliente24553@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
24928,63,32,1,6,72,3,2,CLIENTE NUMERO 24928,2021-10-22 16:23:39.000,1985-01-12,M,emailcliente24928@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
24940,19,17,4,5,17,1,6,CLIENTE NUMERO 24940,2021-09-29 13:30:25.000,1990-09-07,F,emailcliente24940@hotmail.com,BIRIGUI,SP,GLICERIO,SP,T,F,R,I
25040,3,18,2,8,19,3,2,CLIENTE NUMERO 25040,2022-04-19 08:59:06.000,1950-11-27,F,emailcliente25040@hotmail.com,PROMISSAO,SP,BIRIGUI,SP,T,F,A,A
25069,76,69,4,2,54,3,5,CLIENTE NUMERO 25069,2023-04-08 13:37:43.000,1991-12-26,F,emailcliente25069@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
25224,30,66,1,6,82,1,5,CLIENTE NUMERO 25224,2021-07-22 16:32:56.000,1995-07-28,F,emailcliente25224@hotmail.com,NAZARE,BA,BURITAMA,SP,T,F,R,I
25270,66,26,2,4,37,9,1,CLIENTE NUMERO 25270,2021-10-09 12:05:12.000,2000-04-05,M,emailcliente25270@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,R,I
25286,39,39,3,1,99,1,4,CLIENTE NUMERO 25286,2023-02-25 10:05:27.000,1981-02-03,M,emailcliente25286@hotmail.com,TURIUBA ,SP,TURIUBA ,SP,T,F,A,A
25301,17,19,3,3,106,11,6,CLIENTE NUMERO 25301,2021-11-03 08:43:50.000,1955-12-23,M,emailcliente25301@hotmail.com,BURITAMA ,SP,BURITAMA,SP,T,F,R,I
25577,82,40,2,8,97,5,6,CLIENTE NUMERO 25577,2021-05-27 13:08:06.000,2000-08-01,F,emailcliente25577@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,R,I
25605,94,6,2,7,36,4,3,CLIENTE NUMERO 25605,2021-07-20 15:32:20.000,1994-04-20,F,emailcliente25605@hotmail.com,MACEIO,AL,BURITAMA,SP,T,F,R,I
25670,52,3,1,5,65,10,6,CLIENTE NUMERO 25670,2021-07-02 16:47:40.000,1994-05-30,F,emailcliente25670@hotmail.com,FERNANDO FALCAO ,MA,TURIUBA ,SP,T,F,R,I
25716,62,90,4,6,46,5,4,CLIENTE NUMERO 25716,2021-01-30 07:55:13.000,1985-10-03,M,emailcliente25716@hotmail.com,CAMAMU,BA,BURTIAMA,SP,T,F,R,I
31065,88,60,3,1,82,6,2,CLIENTE NUMERO 31065,2021-12-16 15:02:24.000,1980-09-13,M,emailcliente31065@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,A
31068,80,74,1,7,41,2,5,CLIENTE NUMERO 31068,2021-02-13 11:59:44.000,1977-07-16,M,emailcliente31068@hotmail.com,BIRGUIESE,SP,BIRIGUI,SP,T,F,A,A
31072,71,4,2,6,77,1,2,CLIENTE NUMERO 31072,2021-02-13 14:23:08.000,1983-04-15,F,emailcliente31072@hotmail.com,BIRIGUI,SP,BRAUNA,SP,T,F,A,B
31073,39,94,2,8,29,6,6,CLIENTE NUMERO 31073,2021-02-13 14:32:09.000,1997-06-28,M,emailcliente31073@hotmail.com,BIRIGUI,,BIRIGUI,SP,T,F,A,B
31079,33,33,4,6,3,1,1,CLIENTE NUMERO 31079,2021-02-14 09:58:39.000,1987-08-05,F,emailcliente31079@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31081,93,29,1,8,15,4,5,CLIENTE NUMERO 31081,2021-02-14 11:23:27.000,1959-01-01,M,emailcliente31081@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31082,5,16,1,7,18,11,6,CLIENTE NUMERO 31082,2021-02-14 11:55:20.000,1949-10-26,F,emailcliente31082@hotmail.com,GUERARAPES ,,BIRIGUI,SP,T,F,A,A
31085,29,5,3,6,90,3,5,CLIENTE NUMERO 31085,2021-02-15 10:21:57.000,1994-11-17,F,emailcliente31085@hotmail.com,PENAPOLIS,SP,BRAUNA,SP,T,F,A,B
31087,86,8,1,1,92,11,3,CLIENTE NUMERO 31087,2021-02-15 11:42:22.000,1985-04-11,M,emailcliente31087@hotmail.com,GLICERIO,SP,GLICERIO,SP,T,F,A,B
31089,76,20,4,3,47,11,5,CLIENTE NUMERO 31089,2021-02-15 12:01:35.000,1951-04-13,M,emailcliente31089@hotmail.com,IEPE,SP,BIRIGUI,SP,T,F,A,B
31090,18,79,2,7,25,5,2,CLIENTE NUMERO 31090,2022-08-24 11:23:13.000,1956-04-21,M,emailcliente31090@hotmail.com,SAO PAULO ,SP,ARACATUBA,SP,T,F,A,B
31092,12,23,4,5,57,7,1,CLIENTE NUMERO 31092,2021-02-15 17:31:51.000,1998-08-14,M,emailcliente31092@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,B
31095,17,96,2,8,13,2,1,CLIENTE NUMERO 31095,2021-02-15 19:56:56.000,1987-07-24,F,emailcliente31095@hotmail.com,BELO HORIZONTE ,MG,BIRIGUI,SP,T,F,A,B
31098,15,14,2,8,57,7,3,CLIENTE NUMERO 31098,2021-02-16 11:51:44.000,1959-01-04,M,emailcliente31098@hotmail.com,ARACATUBA,SP,ARACATUBA,SP,T,F,A,B
31100,60,17,2,3,80,3,1,CLIENTE NUMERO 31100,2021-02-16 12:39:51.000,2002-12-03,F,emailcliente31100@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31107,29,9,4,8,45,7,3,CLIENTE NUMERO 31107,2021-02-18 12:24:21.000,1957-05-10,F,emailcliente31107@hotmail.com,MARAIAL,PE,BIRIGUI,SP,T,F,A,A
31108,60,58,1,1,98,11,4,CLIENTE NUMERO 31108,2021-02-17 09:46:22.000,1956-05-17,F,emailcliente31108@hotmail.com,BILAC,SP,BIRIGUI,SP,T,F,A,B
31111,31,2,2,5,8,1,1,CLIENTE NUMERO 31111,2021-02-17 13:04:47.000,1974-11-18,F,emailcliente31111@hotmail.com,BRAUNA ,SP,BIRIGUI,SP,T,F,A,B
31113,33,97,1,7,65,7,3,CLIENTE NUMERO 31113,2021-02-17 17:21:18.000,1947-04-10,F,emailcliente31113@hotmail.com,MONTE AZUL,,BURITAMA,SP,T,F,A,A
31116,97,7,3,7,68,10,1,CLIENTE NUMERO 31116,2021-02-17 18:42:03.000,1996-12-12,M,emailcliente31116@hotmail.com,PRESIDENTE VENCESLAU,SP,BIRIGUI,SP,T,F,A,B
31117,39,8,2,6,77,2,2,CLIENTE NUMERO 31117,2021-05-24 12:10:50.000,2001-10-29,M,emailcliente31117@hotmail.com,ARACATUBA,SC,BIRIGUI,SP,T,F,A,B
31120,7,35,3,7,63,9,2,CLIENTE NUMERO 31120,2021-02-18 08:52:09.000,1997-10-20,F,emailcliente31120@hotmail.com,ARACATUBA,SP,CLEMENTINA,SP,T,F,A,B
31121,24,54,2,1,26,3,1,CLIENTE NUMERO 31121,2021-02-18 08:59:11.000,1984-01-22,F,emailcliente31121@hotmail.com,MOGI MIRIM,SP,BURITAMA,SP,T,F,A,A
31126,69,51,2,4,72,1,3,CLIENTE NUMERO 31126,2021-02-18 10:56:53.000,1964-09-30,F,emailcliente31126@hotmail.com,PENAPOLIS,SP,BIRIGUI,SP,T,F,A,A
31129,22,3,1,3,1,11,1,CLIENTE NUMERO 31129,2021-02-18 19:19:26.000,1974-02-09,M,emailcliente31129@hotmail.com,ILHA SOLTEIRA,SP,ARACATUBA,SP,T,F,A,A
31133,74,52,4,2,46,7,1,CLIENTE NUMERO 31133,2021-02-19 11:42:32.000,1967-07-17,M,emailcliente31133@hotmail.com,BILAC,SP,ARACATUBA,SP,T,F,A,A
31136,56,87,1,7,18,10,1,CLIENTE NUMERO 31136,2021-02-19 13:37:09.000,1984-01-31,M,emailcliente31136@hotmail.com,IRETAMA,PR,BIRIGUI,SP,T,F,A,B
